VEMOACCOUNTNUMBER,VEMOCONTRACTNUMBER,ASOFDATE,STATUS,STATUS_GROUP,DAYSPASTDUE
10010103,1000005210,2019-09-30,Fully Funded,In-School,0
10010103,1000005210,2019-10-31,Grace,Grace,0
10010103,1000005210,2019-11-30,Grace,Grace,0
10010103,1000005210,2019-12-31,Grace,Grace,0
10010103,1000005210,2020-01-31,Payment,Post-Grace,0
10010103,1000005210,2020-02-29,Payment,Post-Grace,28
10010103,1000005210,2020-03-31,Payment,Post-Grace,59
10010103,1000005210,2020-04-30,Payment,Post-Grace,89
10010103,1000005210,2020-05-31,Payment,Post-Grace,120
10010103,1000005210,2020-06-30,Payment,Post-Grace,150
10010103,1000005210,2020-07-31,Payment,Post-Grace,181
10010103,1000005210,2020-08-31,Payment,Post-Grace,212
10010103,1000005210,2020-09-30,Payment,Post-Grace,242
10010103,1000005210,2020-10-31,Payment,Post-Grace,273
10010103,1000005210,2020-11-30,Payment,Post-Grace,303
10010103,1000005210,2020-12-31,Payment,Post-Grace,334
10010103,1000005210,2021-01-31,Payment,Post-Grace,365
10010103,1000005210,2021-02-28,Payment,Post-Grace,393
10010103,1000005210,2021-03-31,Payment,Post-Grace,424
10010103,1000005210,2021-04-30,Payment,Post-Grace,454
10010103,1000005210,2021-05-31,Payment,Post-Grace,485
10010103,1000005210,2021-06-30,Payment,Post-Grace,515
10010103,1000005210,2021-07-31,Payment,Post-Grace,546
10010103,1000005210,2021-08-31,Payment,Post-Grace,577
10010103,1000005210,2021-09-30,Payment,Post-Grace,607
10010103,1000005210,2021-10-31,Payment,Post-Grace,638
10010103,1000005210,2021-11-30,Payment,Post-Grace,668
10010103,1000005210,2021-12-31,Payment,Post-Grace,699
10010103,1000005210,2022-01-31,Payment,Post-Grace,730
10010103,1000005210,2022-02-28,Payment,Post-Grace,758
10010103,1000005210,2022-03-31,Payment,Post-Grace,789
10010106,1000005563,2019-02-28,Fully Funded,In-School,0
10010106,1000005563,2019-03-31,Fully Funded,In-School,0
10010106,1000005563,2019-04-30,Fully Funded,In-School,0
10010106,1000005563,2019-05-31,Fully Funded,In-School,0
10010106,1000005563,2019-06-30,Fully Funded,In-School,0
10010106,1000005563,2019-07-31,Fully Funded,In-School,0
10010106,1000005563,2019-08-31,Grace,Grace,0
10010106,1000005563,2019-09-30,Grace,Grace,0
10010106,1000005563,2019-10-31,Grace,Grace,0
10010106,1000005563,2019-11-30,Payment,Post-Grace,0
10010106,1000005563,2019-12-31,Payment,Post-Grace,30
10010106,1000005563,2020-01-31,Payment,Post-Grace,61
10010106,1000005563,2020-02-29,Payment,Post-Grace,90
10010106,1000005563,2020-03-31,Payment,Post-Grace,121
10010106,1000005563,2020-04-30,Payment,Post-Grace,151
10010106,1000005563,2020-05-31,Payment,Post-Grace,182
10010106,1000005563,2020-06-30,Payment,Post-Grace,212
10010106,1000005563,2020-07-31,Payment,Post-Grace,243
10010106,1000005563,2020-08-31,Payment,Post-Grace,274
10010106,1000005563,2020-09-30,Payment,Post-Grace,304
10010106,1000005563,2020-10-31,Payment,Post-Grace,335
10010106,1000005563,2020-11-30,Payment,Post-Grace,365
10010106,1000005563,2020-12-31,Payment,Post-Grace,396
10010106,1000005563,2021-01-31,Payment,Post-Grace,427
10010106,1000005563,2021-02-28,Payment,Post-Grace,455
10010106,1000005563,2021-03-31,Payment,Post-Grace,486
10010106,1000005563,2021-04-30,Payment,Post-Grace,516
10010106,1000005563,2021-05-31,Payment,Post-Grace,547
10010106,1000005563,2021-06-30,Payment,Post-Grace,577
10010106,1000005563,2021-07-31,Payment,Post-Grace,608
10010106,1000005563,2021-08-31,Payment,Post-Grace,639
10010106,1000005563,2021-09-30,Payment,Post-Grace,669
10010106,1000005563,2021-10-31,Payment,Post-Grace,700
10010106,1000005563,2021-11-30,Payment,Post-Grace,730
10010106,1000005563,2021-12-31,Payment,Post-Grace,761
10010106,1000005563,2022-01-31,Payment,Post-Grace,792
10010106,1000005563,2022-02-28,Payment,Post-Grace,820
10010106,1000005563,2022-03-31,Payment,Post-Grace,851
10010109,1000005216,2019-02-28,Fully Funded,In-School,0
10010109,1000005216,2019-03-31,Fully Funded,In-School,0
10010109,1000005216,2019-04-30,Fully Funded,In-School,0
10010109,1000005216,2019-05-31,Fully Funded,In-School,0
10010109,1000005216,2019-06-30,Fully Funded,In-School,0
10010109,1000005216,2019-07-31,Fully Funded,In-School,0
10010109,1000005216,2019-08-31,Fully Funded,In-School,0
10010109,1000005216,2019-09-30,Fully Funded,In-School,0
10010109,1000005216,2019-10-31,Fully Funded,In-School,0
10010109,1000005216,2019-11-30,Grace,Grace,0
10010109,1000005216,2019-12-31,Grace,Grace,0
10010109,1000005216,2020-01-31,Grace,Grace,0
10010109,1000005216,2020-02-29,Payment,Post-Grace,0
10010109,1000005216,2020-03-31,Payment,Post-Grace,30
10010109,1000005216,2020-04-30,Payment,Post-Grace,60
10010109,1000005216,2020-05-31,Payment,Post-Grace,91
10010109,1000005216,2020-06-30,Payment,Post-Grace,121
10010109,1000005216,2020-07-31,Payment,Post-Grace,152
10010109,1000005216,2020-08-31,Payment,Post-Grace,183
10010109,1000005216,2020-09-30,Payment,Post-Grace,213
10010109,1000005216,2020-10-31,Payment,Post-Grace,244
10010109,1000005216,2020-11-30,Payment,Post-Grace,274
10010109,1000005216,2020-12-31,Payment,Post-Grace,305
10010109,1000005216,2021-01-31,Payment,Post-Grace,336
10010109,1000005216,2021-02-28,Payment,Post-Grace,364
10010109,1000005216,2021-03-31,Payment,Post-Grace,395
10010109,1000005216,2021-04-30,Payment,Post-Grace,425
10010109,1000005216,2021-05-31,Payment,Post-Grace,456
10010109,1000005216,2021-06-30,Payment,Post-Grace,486
10010109,1000005216,2021-07-31,Payment,Post-Grace,517
10010109,1000005216,2021-08-31,Payment,Post-Grace,548
10010109,1000005216,2021-09-30,Payment,Post-Grace,578
10010109,1000005216,2021-10-31,Payment,Post-Grace,609
10010109,1000005216,2021-11-30,Payment,Post-Grace,639
10010109,1000005216,2021-12-31,Payment,Post-Grace,670
10010109,1000005216,2022-01-31,Payment,Post-Grace,701
10010109,1000005216,2022-02-28,Payment,Post-Grace,729
10010109,1000005216,2022-03-31,Payment,Post-Grace,760
10010110,1000008127,2019-08-31,Fully Funded,In-School,0
10010110,1000008127,2019-09-30,Fully Funded,In-School,0
10010110,1000008127,2019-10-31,Fully Funded,In-School,0
10010110,1000008127,2019-11-30,Grace,Grace,0
10010110,1000008127,2019-12-31,Grace,Grace,0
10010110,1000008127,2020-01-31,Grace,Grace,0
10010110,1000008127,2020-02-29,Payment,Post-Grace,0
10010110,1000008127,2020-03-31,Payment,Post-Grace,30
10010110,1000008127,2020-04-30,Payment,Post-Grace,60
10010110,1000008127,2020-05-31,Payment,Post-Grace,91
10010110,1000008127,2020-06-30,Payment,Post-Grace,121
10010110,1000008127,2020-07-31,Deferment,Post-Grace,0
10010110,1000008127,2020-08-31,Deferment,Post-Grace,0
10010110,1000008127,2020-09-30,Deferment,Post-Grace,0
10010110,1000008127,2020-10-31,Payment,Post-Grace,0
10010110,1000008127,2020-11-30,Payment,Post-Grace,29
10010110,1000008127,2020-12-31,Payment,Post-Grace,60
10010110,1000008127,2021-01-31,Payment,Post-Grace,91
10010110,1000008127,2021-02-28,Payment,Post-Grace,119
10010110,1000008127,2021-03-31,Payment,Post-Grace,150
10010110,1000008127,2021-04-30,Payment,Post-Grace,180
10010110,1000008127,2021-05-31,Payment,Post-Grace,211
10010110,1000008127,2021-06-30,Payment,Post-Grace,241
10010110,1000008127,2021-07-31,Payment,Post-Grace,272
10010110,1000008127,2021-08-31,Payment,Post-Grace,303
10010110,1000008127,2021-09-30,Payment,Post-Grace,333
10010110,1000008127,2021-10-31,Payment,Post-Grace,364
10010110,1000008127,2021-11-30,Payment,Post-Grace,394
10010110,1000008127,2021-12-31,Payment,Post-Grace,425
10010110,1000008127,2022-01-31,Payment,Post-Grace,456
10010110,1000008127,2022-02-28,Payment,Post-Grace,484
10010110,1000008127,2022-03-31,Payment,Post-Grace,515
10010111,1000011595,2020-05-31,Fully Funded,In-School,0
10010111,1000011595,2020-06-30,Fully Funded,In-School,0
10010111,1000011595,2020-07-31,Fully Funded,In-School,0
10010111,1000011595,2020-08-31,Fully Funded,In-School,0
10010111,1000011595,2020-09-30,Fully Funded,In-School,0
10010111,1000011595,2020-10-31,Fully Funded,In-School,0
10010111,1000011595,2020-11-30,Fully Funded,In-School,0
10010111,1000011595,2020-12-31,Fully Funded,In-School,0
10010111,1000011595,2021-01-31,Fully Funded,In-School,0
10010111,1000011595,2021-02-28,Fully Funded,In-School,0
10010111,1000011595,2021-03-31,Fully Funded,In-School,0
10010111,1000011595,2021-04-30,Fully Funded,In-School,0
10010111,1000011595,2021-05-31,Fully Funded,In-School,0
10010111,1000011595,2021-06-30,Fully Funded,In-School,0
10010111,1000011595,2021-07-31,Fully Funded,In-School,0
10010111,1000011595,2021-08-31,Grace,Grace,0
10010111,1000011595,2021-09-30,Grace,Grace,0
10010111,1000011595,2021-10-31,Grace,Grace,0
10010111,1000011595,2021-11-30,Payment,Post-Grace,0
10010111,1000011595,2021-12-31,Payment,Post-Grace,30
10010111,1000011595,2022-01-31,Payment,Post-Grace,61
10010111,1000011595,2022-02-28,Payment,Post-Grace,89
10010111,1000011595,2022-03-31,Payment,Post-Grace,120
10010112,1000005564,2019-02-28,Fully Funded,In-School,0
10010112,1000005564,2019-03-31,Fully Funded,In-School,0
10010112,1000005564,2019-04-30,Fully Funded,In-School,0
10010112,1000005564,2019-05-31,Fully Funded,In-School,0
10010112,1000005564,2019-06-30,Fully Funded,In-School,0
10010112,1000005564,2019-07-31,Grace,Grace,0
10010112,1000005564,2019-08-31,Grace,Grace,0
10010112,1000005564,2019-09-30,Grace,Grace,0
10010112,1000005564,2019-10-31,Payment,Post-Grace,0
10010112,1000005564,2019-11-30,Payment,Post-Grace,29
10010112,1000005564,2019-12-31,Payment,Post-Grace,60
10010112,1000005564,2020-01-31,Deferment,Post-Grace,0
10010112,1000005564,2020-02-29,Deferment,Post-Grace,0
10010112,1000005564,2020-03-31,Deferment,Post-Grace,0
10010112,1000005564,2020-04-30,Deferment,Post-Grace,0
10010112,1000005564,2020-05-31,Deferment,Post-Grace,0
10010112,1000005564,2020-06-30,Deferment,Post-Grace,0
10010112,1000005564,2020-07-31,Deferment,Post-Grace,0
10010112,1000005564,2020-08-31,Payment,Post-Grace,0
10010112,1000005564,2020-09-30,Payment,Post-Grace,29
10010112,1000005564,2020-10-31,Payment,Post-Grace,60
10010112,1000005564,2020-11-30,Payment,Post-Grace,90
10010112,1000005564,2020-12-31,Deferment,Post-Grace,0
10010112,1000005564,2021-01-31,Deferment,Post-Grace,0
10010112,1000005564,2021-02-28,Payment,Post-Grace,0
10010112,1000005564,2021-03-31,Deferment,Post-Grace,0
10010112,1000005564,2021-04-30,Deferment,Post-Grace,0
10010112,1000005564,2021-05-31,Deferment,Post-Grace,0
10010112,1000005564,2021-06-30,Deferment,Post-Grace,0
10010112,1000005564,2021-07-31,Deferment,Post-Grace,0
10010112,1000005564,2021-08-31,Deferment,Post-Grace,0
10010112,1000005564,2021-09-30,Payment,Post-Grace,91
10010112,1000005564,2021-10-31,Payment,Post-Grace,122
10010112,1000005564,2021-11-30,Payment,Post-Grace,152
10010112,1000005564,2021-12-31,Payment,Post-Grace,183
10010112,1000005564,2022-01-31,Payment,Post-Grace,214
10010112,1000005564,2022-02-28,Payment,Post-Grace,242
10010112,1000005564,2022-03-31,Payment,Post-Grace,273
10010115,1000005222,2019-02-28,Fully Funded,In-School,0
10010115,1000005222,2019-03-31,Fully Funded,In-School,0
10010115,1000005222,2019-04-30,Fully Funded,In-School,0
10010115,1000005222,2019-05-31,Fully Funded,In-School,0
10010115,1000005222,2019-06-30,Fully Funded,In-School,0
10010115,1000005222,2019-07-31,Fully Funded,In-School,0
10010115,1000005222,2019-08-31,Fully Funded,In-School,0
10010115,1000005222,2019-09-30,Fully Funded,In-School,0
10010115,1000005222,2019-10-31,Fully Funded,In-School,0
10010115,1000005222,2019-11-30,Fully Funded,In-School,0
10010115,1000005222,2019-12-31,Fully Funded,In-School,0
10010115,1000005222,2020-01-31,Fully Funded,In-School,0
10010115,1000005222,2020-02-29,Fully Funded,In-School,0
10010115,1000005222,2020-03-31,Fully Funded,In-School,0
10010115,1000005222,2020-04-30,Fully Funded,In-School,0
10010115,1000005222,2020-05-31,Fully Funded,In-School,0
10010115,1000005222,2020-06-30,Fully Funded,In-School,0
10010115,1000005222,2020-07-31,Fully Funded,In-School,0
10010115,1000005222,2020-08-31,Grace,Grace,0
10010115,1000005222,2020-09-30,Grace,Grace,0
10010115,1000005222,2020-10-31,Grace,Grace,0
10010115,1000005222,2020-11-30,Payment,Post-Grace,0
10010115,1000005222,2020-12-31,Payment,Post-Grace,0
10010115,1000005222,2021-01-31,Payment,Post-Grace,0
10010115,1000005222,2021-02-28,Payment,Post-Grace,0
10010115,1000005222,2021-03-31,Payment,Post-Grace,0
10010115,1000005222,2021-04-30,Payment,Post-Grace,0
10010115,1000005222,2021-05-31,Payment,Post-Grace,0
10010115,1000005222,2021-06-30,Payment,Post-Grace,0
10010115,1000005222,2021-07-31,Payment,Post-Grace,0
10010115,1000005222,2021-08-31,Payment,Post-Grace,0
10010115,1000005222,2021-09-30,Payment,Post-Grace,0
10010115,1000005222,2021-10-31,Payment,Post-Grace,0
10010115,1000005222,2021-11-30,Payment,Post-Grace,0
10010115,1000005222,2021-12-31,Payment,Post-Grace,0
10010115,1000005222,2022-01-31,Payment,Post-Grace,0
10010115,1000005222,2022-02-28,Payment,Post-Grace,0
10010115,1000005222,2022-03-31,Payment,Post-Grace,0
10010187,1000005294,2019-02-28,Fully Funded,In-School,0
10010187,1000005294,2019-03-31,Fully Funded,In-School,0
10010187,1000005294,2019-04-30,Fully Funded,In-School,0
10010187,1000005294,2019-05-31,Fully Funded,In-School,0
10010187,1000005294,2019-06-30,Fully Funded,In-School,0
10010187,1000005294,2019-07-31,Fully Funded,In-School,0
10010187,1000005294,2019-08-31,Fully Funded,In-School,0
10010187,1000005294,2019-09-30,Fully Funded,In-School,0
10010187,1000005294,2019-10-31,Fully Funded,In-School,0
10010187,1000005294,2019-11-30,Fully Funded,In-School,0
10010187,1000005294,2019-12-31,Fully Funded,In-School,0
10010187,1000005294,2020-01-31,Fully Funded,In-School,0
10010187,1000005294,2020-02-29,Fully Funded,In-School,0
10010187,1000005294,2020-03-31,Fully Funded,In-School,0
10010187,1000005294,2020-04-30,Fully Funded,In-School,0
10010187,1000005294,2020-05-31,Fully Funded,In-School,0
10010187,1000005294,2020-06-30,Fully Funded,In-School,0
10010187,1000005294,2020-07-31,Fully Funded,In-School,0
10010187,1000005294,2020-08-31,Fully Funded,In-School,0
10010187,1000005294,2020-09-30,Fully Funded,In-School,0
10010187,1000005294,2020-10-31,Grace,Grace,0
10010187,1000005294,2020-11-30,Grace,Grace,0
10010187,1000005294,2020-12-31,Grace,Grace,0
10010187,1000005294,2021-01-31,Deferment,Post-Grace,0
10010187,1000005294,2021-02-28,Payment,Post-Grace,0
10010187,1000005294,2021-03-31,Payment,Post-Grace,0
10010187,1000005294,2021-04-30,Deferment,Post-Grace,0
10010187,1000005294,2021-05-31,Payment,Post-Grace,16
10010187,1000005294,2021-06-30,Payment,Post-Grace,46
10010187,1000005294,2021-07-31,Payment,Post-Grace,77
10010187,1000005294,2021-08-31,Payment,Post-Grace,108
10010187,1000005294,2021-09-30,Payment,Post-Grace,138
10010187,1000005294,2021-10-31,Payment,Post-Grace,138
10010187,1000005294,2021-11-30,Payment,Post-Grace,168
10010187,1000005294,2021-12-31,Payment,Post-Grace,199
10010187,1000005294,2022-01-31,Payment,Post-Grace,169
10010187,1000005294,2022-02-28,Payment,Post-Grace,197
10010187,1000005294,2022-03-31,Deferment,Post-Grace,0
10010190,1000005297,2019-02-28,Fully Funded,In-School,0
10010190,1000005297,2019-03-31,Fully Funded,In-School,0
10010190,1000005297,2019-04-30,Fully Funded,In-School,0
10010190,1000005297,2019-05-31,Fully Funded,In-School,0
10010190,1000005297,2019-06-30,Fully Funded,In-School,0
10010190,1000005297,2019-07-31,Fully Funded,In-School,0
10010190,1000005297,2019-08-31,Fully Funded,In-School,0
10010190,1000005297,2019-09-30,Fully Funded,In-School,0
10010190,1000005297,2019-10-31,Fully Funded,In-School,0
10010190,1000005297,2019-11-30,Fully Funded,In-School,0
10010190,1000005297,2019-12-31,Fully Funded,In-School,0
10010190,1000005297,2020-01-31,Fully Funded,In-School,0
10010190,1000005297,2020-02-29,Grace,Grace,0
10010190,1000005297,2020-03-31,Grace,Grace,0
10010190,1000005297,2020-04-30,Grace,Grace,0
10010190,1000005297,2020-05-31,Payment,Post-Grace,0
10010190,1000005297,2020-06-30,Payment,Post-Grace,0
10010190,1000005297,2020-07-31,Payment,Post-Grace,0
10010190,1000005297,2020-08-31,Payment,Post-Grace,0
10010190,1000005297,2020-09-30,Payment,Post-Grace,0
10010190,1000005297,2020-10-31,Payment,Post-Grace,0
10010190,1000005297,2020-11-30,Payment,Post-Grace,0
10010190,1000005297,2020-12-31,Payment,Post-Grace,0
10010190,1000005297,2021-01-31,Payment,Post-Grace,0
10010190,1000005297,2021-02-28,Payment,Post-Grace,0
10010190,1000005297,2021-03-31,Payment,Post-Grace,0
10010190,1000005297,2021-04-30,Payment,Post-Grace,0
10010190,1000005297,2021-05-31,Payment,Post-Grace,0
10010190,1000005297,2021-06-30,Payment,Post-Grace,0
10010190,1000005297,2021-07-31,Payment,Post-Grace,0
10010190,1000005297,2021-08-31,Payment,Post-Grace,0
10010190,1000005297,2021-09-30,Payment,Post-Grace,0
10010190,1000005297,2021-10-31,Payment,Post-Grace,0
10010190,1000005297,2021-11-30,Payment,Post-Grace,0
10010190,1000005297,2021-12-31,Payment,Post-Grace,0
10010190,1000005297,2022-01-31,Payment,Post-Grace,0
10010190,1000005297,2022-02-28,Payment,Post-Grace,0
10010190,1000005297,2022-03-31,Payment,Post-Grace,0
10010192,1000005299,2019-02-28,Fully Funded,In-School,0
10010192,1000005299,2019-03-31,Fully Funded,In-School,0
10010192,1000005299,2019-04-30,Fully Funded,In-School,0
10010192,1000005299,2019-05-31,Fully Funded,In-School,0
10010192,1000005299,2019-06-30,Fully Funded,In-School,0
10010192,1000005299,2019-07-31,Fully Funded,In-School,0
10010192,1000005299,2019-08-31,Fully Funded,In-School,0
10010192,1000005299,2019-09-30,Fully Funded,In-School,0
10010192,1000005299,2019-10-31,Fully Funded,In-School,0
10010192,1000005299,2019-11-30,Fully Funded,In-School,0
10010192,1000005299,2019-12-31,Fully Funded,In-School,0
10010192,1000005299,2020-01-31,Fully Funded,In-School,0
10010192,1000005299,2020-02-29,Fully Funded,In-School,0
10010192,1000005299,2020-03-31,Fully Funded,In-School,0
10010192,1000005299,2020-04-30,Fully Funded,In-School,0
10010192,1000005299,2020-05-31,Fully Funded,In-School,0
10010192,1000005299,2020-06-30,Fully Funded,In-School,0
10010192,1000005299,2020-07-31,Fully Funded,In-School,0
10010192,1000005299,2020-08-31,Fully Funded,In-School,0
10010192,1000005299,2020-09-30,Fully Funded,In-School,0
10010192,1000005299,2020-10-31,Fully Funded,In-School,0
10010192,1000005299,2020-11-30,Grace,Grace,0
10010192,1000005299,2020-12-31,Grace,Grace,0
10010192,1000005299,2021-01-31,Deferment,Post-Grace,0
10010192,1000005299,2021-02-28,Deferment,Post-Grace,0
10010192,1000005299,2021-03-31,Deferment,Post-Grace,0
10010192,1000005299,2021-04-30,Deferment,Post-Grace,0
10010192,1000005299,2021-05-31,Deferment,Post-Grace,0
10010192,1000005299,2021-06-30,Deferment,Post-Grace,0
10010192,1000005299,2021-07-31,Payment,Post-Grace,0
10010192,1000005299,2021-08-31,Payment,Post-Grace,0
10010192,1000005299,2021-09-30,Payment,Post-Grace,0
10010192,1000005299,2021-10-31,Payment,Post-Grace,0
10010192,1000005299,2021-11-30,Payment,Post-Grace,0
10010192,1000005299,2021-12-31,Payment,Post-Grace,0
10010192,1000005299,2022-01-31,Payment,Post-Grace,0
10010192,1000005299,2022-02-28,Payment,Post-Grace,0
10010192,1000005299,2022-03-31,Payment,Post-Grace,0
10010193,1000005566,2019-02-28,Fully Funded,In-School,0
10010193,1000005566,2019-03-31,Fully Funded,In-School,0
10010193,1000005566,2019-04-30,Fully Funded,In-School,0
10010193,1000005566,2019-05-31,Fully Funded,In-School,0
10010193,1000005566,2019-06-30,Fully Funded,In-School,0
10010193,1000005566,2019-07-31,Fully Funded,In-School,0
10010193,1000005566,2019-08-31,Fully Funded,In-School,0
10010193,1000005566,2019-09-30,Fully Funded,In-School,0
10010193,1000005566,2019-10-31,Fully Funded,In-School,0
10010193,1000005566,2019-11-30,Grace,Grace,0
10010193,1000005566,2019-12-31,Grace,Grace,0
10010193,1000005566,2020-01-31,Grace,Grace,0
